OrderID,WorkflowUUID,Location,OrderDate,GrossAOV,PromotionsOnItems,PriceAdjustments,DeliveryFee,PromotionsOnDelivery,Tips,MarketplaceFee,TotalPayout,PayoutDate,PrimaryKey
#FE410,eeaa45b4-30a2-4f4e-a7b0-7f266f3fe410,Mitte,2023-01-14,24.4,0.0,0.0,0.0,0.0,0.0,-8.71,15.69,16/01/2023,#FE410 - Mitte - 2023-01-14
#CB5BD,6d0b3659-1506-49f5-b71c-9e0bc6ccb5bd,Mitte,2023-01-14,68.2,0.0,0.0,0.0,0.0,0.0,-24.35,43.85,16/01/2023,#CB5BD - Mitte - 2023-01-14
#4ABF0,3da104ae-c890-4014-ac06-ddfd9894abf0,Mitte,2023-01-14,12.4,0.0,0.0,0.0,0.0,0.0,-4.43,7.97,16/01/2023,#4ABF0 - Mitte - 2023-01-14
#530D8,1111933a-a54c-42e8-b2a4-33f3c24530d8,Mitte,2023-01-15,60.7,0.0,0.0,0.0,0.0,0.0,-21.67,39.03,16/01/2023,#530D8 - Mitte - 2023-01-15
#FB853,bfbd2d6f-a66c-4435-8080-c3551a2fb853,Mitte,2023-01-15,27.7,0.0,0.0,0.0,0.0,0.0,-9.89,17.81,16/01/2023,#FB853 - Mitte - 2023-01-15
#067AD,5af8dfa6-744a-4e1a-92cb-0d754ff067ad,Mitte,2023-01-15,19.8,0.0,0.0,0.0,0.0,0.0,-7.07,12.73,16/01/2023,#067AD - Mitte - 2023-01-15
#82B3B,32049d43-99ea-4cac-9205-11d1a8a82b3b,Mitte,2023-01-15,14.4,0.0,0.0,0.0,0.0,0.0,-5.14,9.26,16/01/2023,#82B3B - Mitte - 2023-01-15
#D1B41,6af071b5-160e-4d05-af88-8ee9c48d1b41,Mitte,2023-01-15,41.3,0.0,0.0,0.0,0.0,0.0,-14.74,26.56,16/01/2023,#D1B41 - Mitte - 2023-01-15
#67422,f8a2ceb9-4d5d-4082-af21-ce0da7467422,Mitte,2023-01-15,20.1,0.0,0.0,0.0,0.0,0.0,-7.18,12.92,16/01/2023,#67422 - Mitte - 2023-01-15
#293CB,fd8c6f86-624d-43a7-9de2-8f3730d293cb,Mitte,2023-01-15,15.9,0.0,0.0,0.0,0.0,0.0,-5.68,10.22,16/01/2023,#293CB - Mitte - 2023-01-15
#47EC5,6556948d-0738-424b-bc12-70632fb47ec5,Mitte,2023-01-15,13.1,0.0,0.0,0.0,0.0,0.0,-4.68,8.42,16/01/2023,#47EC5 - Mitte - 2023-01-15
#176A8,fb665317-0bdf-476c-9088-47ff33f176a8,Mitte,2023-01-15,33.1,0.0,0.0,0.0,0.0,0.0,-11.82,21.28,16/01/2023,#176A8 - Mitte - 2023-01-15
#A1907,fea6a015-1cf6-4918-8a93-c4aa3e5a1907,Mitte,2023-01-15,18.7,0.0,0.0,0.0,0.0,0.0,-6.68,12.02,16/01/2023,#A1907 - Mitte - 2023-01-15
#194B0,95a4f4a5-f5b1-493e-b0c4-52f9875194b0,Mitte,2023-01-15,31.5,0.0,0.0,0.0,0.0,0.0,-11.25,20.25,16/01/2023,#194B0 - Mitte - 2023-01-15
#B4C51,6bea3bb2-0691-46e7-9ef5-95f0fb4b4c51,Mitte,2023-01-15,45.9,0.0,0.0,0.0,0.0,0.0,-16.39,29.51,16/01/2023,#B4C51 - Mitte - 2023-01-15
#AE0D6,74536e79-1098-4a8d-95a9-6947b31ae0d6,Mitte,2023-01-15,30.9,0.0,0.0,0.0,0.0,0.0,-11.03,19.87,16/01/2023,#AE0D6 - Mitte - 2023-01-15
#FDF4D,0b9790f8-67f9-4647-aa7e-668ba2bfdf4d,Mitte,2023-01-15,35.4,0.0,0.0,0.0,0.0,0.0,-12.64,22.76,16/01/2023,#FDF4D - Mitte - 2023-01-15
#F4260,f25f770e-d43a-49e7-b6c0-f8fa648f4260,Mitte,2023-01-15,35.7,0.0,0.0,0.0,0.0,0.0,-12.74,22.96,16/01/2023,#F4260 - Mitte - 2023-01-15
#1856E,5d495bb9-1cfb-4cfc-bfe3-02bfb981856e,Mitte,2023-01-15,28.8,0.0,0.0,0.0,0.0,0.0,-10.28,18.52,16/01/2023,#1856E - Mitte - 2023-01-15
#E63E2,f52eea8a-c5d3-40c9-8677-4b2f3e4e63e2,Mitte,2023-01-15,16.2,0.0,0.0,0.0,0.0,0.0,-5.78,10.42,16/01/2023,#E63E2 - Mitte - 2023-01-15
#07A89,f4b2de5f-4375-4cf3-bfcb-9301a7d07a89,Mitte,2023-01-15,24.0,-1.54,0.0,0.0,0.0,0.0,-8.02,14.44,16/01/2023,#07A89 - Mitte - 2023-01-15
#213F4,180dafaf-047b-4a1b-8c82-8846376213f4,Mitte,2023-01-15,16.8,0.0,0.0,0.0,0.0,0.0,-6.0,10.8,16/01/2023,#213F4 - Mitte - 2023-01-15
#0DF99,cd1778ae-96f7-446f-a94a-92cd83e0df99,Mitte,2023-01-16,42.8,0.0,0.0,0.0,0.0,0.0,-15.28,27.52,23/01/2023,#0DF99 - Mitte - 2023-01-16
#2636B,e25e3a6d-c089-4b00-a594-9c9c1422636b,Mitte,2023-01-17,30.2,0.0,0.0,0.0,0.0,0.0,-10.78,19.42,23/01/2023,#2636B - Mitte - 2023-01-17
#16517,2b330b36-b412-456c-82f0-f6c8d6c16517,Mitte,2023-01-17,25.6,0.0,0.0,0.0,0.0,0.0,-9.14,16.46,23/01/2023,#16517 - Mitte - 2023-01-17
#A7055,8ff76879-ba21-472f-8392-a52705da7055,Mitte,2023-01-17,19.7,0.0,0.0,0.0,0.0,0.0,-7.03,12.67,23/01/2023,#A7055 - Mitte - 2023-01-17
#D45D7,851f9994-4029-4225-94f4-95093f9d45d7,Mitte,2023-01-17,21.3,0.0,0.0,0.0,0.0,0.0,-7.6,13.7,23/01/2023,#D45D7 - Mitte - 2023-01-17
#02CF6,d89ac6df-3401-4c1f-b9ac-d12cb9602cf6,Mitte,2023-01-17,30.5,-5.0,0.0,0.0,0.0,0.0,-9.1,16.4,23/01/2023,#02CF6 - Mitte - 2023-01-17
#DEC95,da1e6601-d2b6-40fa-9aab-c2e0b77dec95,Mitte,2023-01-17,22.6,0.0,0.0,0.0,0.0,0.0,-8.07,14.53,23/01/2023,#DEC95 - Mitte - 2023-01-17
#8DE8A,ef0f80e8-028b-4ead-bf68-609e0648de8a,Mitte,2023-01-17,36.4,0.0,0.0,0.0,0.0,0.0,-12.99,23.41,23/01/2023,#8DE8A - Mitte - 2023-01-17
#5BE47,5f9e11b6-c539-4b0a-a556-0764ac85be47,Mitte,2023-01-18,23.1,0.0,0.0,0.0,0.0,0.0,-8.25,14.85,23/01/2023,#5BE47 - Mitte - 2023-01-18
#30906,aa4c5535-c607-477d-92eb-a48269330906,Mitte,2023-01-18,27.4,0.0,0.0,0.0,0.0,0.0,-9.78,17.62,23/01/2023,#30906 - Mitte - 2023-01-18
#CA0DE,f087bd52-be1e-48ca-952b-28f4cf5ca0de,Mitte,2023-01-18,15.8,0.0,0.0,0.0,0.0,0.0,-5.64,10.16,23/01/2023,#CA0DE - Mitte - 2023-01-18
#C53E8,a39fdf0d-8612-4840-ab5f-03a837cc53e8,Mitte,2023-01-18,71.5,0.0,0.0,0.0,0.0,0.0,-25.53,45.97,23/01/2023,#C53E8 - Mitte - 2023-01-18
#CC492,b2fbac35-b661-4d02-a239-7f0047ccc492,Mitte,2023-01-18,10.8,0.0,0.0,0.0,0.0,0.0,-3.86,6.94,23/01/2023,#CC492 - Mitte - 2023-01-18
#83AB6,48196ff9-c235-46be-ac9b-4f8e70483ab6,Mitte,2023-01-19,15.7,0.0,0.0,0.0,0.0,0.0,-5.6,10.1,23/01/2023,#83AB6 - Mitte - 2023-01-19
#ABD33,575c57b5-e52a-4193-9d92-4019e7fabd33,Mitte,2023-01-19,46.3,0.0,0.0,0.0,0.0,0.0,-16.53,29.77,23/01/2023,#ABD33 - Mitte - 2023-01-19
#3D2EE,eb924a2d-5802-4027-9c9d-55c1d283d2ee,Mitte,2023-01-19,24.7,0.0,0.0,0.0,0.0,0.0,-8.82,15.88,23/01/2023,#3D2EE - Mitte - 2023-01-19
#6220D,552d2fce-7abf-42fa-8eff-c3fca476220d,Mitte,2023-01-19,18.8,0.0,0.0,0.0,0.0,0.0,-6.71,12.09,23/01/2023,#6220D - Mitte - 2023-01-19
#B3CB8,949572a4-7bc8-48ce-9346-51ee417b3cb8,Mitte,2023-01-19,12.8,0.0,0.0,0.0,0.0,0.0,-4.57,8.23,23/01/2023,#B3CB8 - Mitte - 2023-01-19
#D52D7,ed83feef-0346-4402-8958-0489f45d52d7,Mitte,2023-01-19,52.3,0.0,0.0,0.0,0.0,0.0,-18.67,33.63,23/01/2023,#D52D7 - Mitte - 2023-01-19
#2ED4B,35fc871f-8b6f-454f-9a8b-f9984082ed4b,Mitte,2023-01-19,22.7,0.0,0.0,0.0,0.0,0.0,-8.1,14.6,23/01/2023,#2ED4B - Mitte - 2023-01-19
#DC78E,87a81695-17ce-4a12-a9c5-defb383dc78e,Mitte,2023-01-19,14.7,0.0,0.0,0.0,0.0,0.0,-5.25,9.45,23/01/2023,#DC78E - Mitte - 2023-01-19
#4E5A7,3e8a473e-f670-4f47-b582-259545d4e5a7,Mitte,2023-01-19,21.8,-4.36,0.0,0.0,0.0,0.0,-6.22,11.22,23/01/2023,#4E5A7 - Mitte - 2023-01-19
#3A7FA,dd092129-301c-45b2-a02d-f85fd883a7fa,Mitte,2023-01-20,14.4,-2.18,0.0,0.0,0.0,0.0,-4.37,7.85,23/01/2023,#3A7FA - Mitte - 2023-01-20
#E12F2,640d66ef-060d-4b1e-992c-19fe97be12f2,Mitte,2023-01-20,26.7,-2.18,0.0,0.0,0.0,0.0,-8.76,15.76,23/01/2023,#E12F2 - Mitte - 2023-01-20
#03B18,7564860a-83f1-4b36-bf02-17c0f0a03b18,Mitte,2023-01-20,19.7,-2.18,0.0,0.0,0.0,0.0,-6.26,11.26,23/01/2023,#03B18 - Mitte - 2023-01-20
#4BD42,eb5d1cf5-e086-4fca-9f91-3532d104bd42,Mitte,2023-01-20,18.8,-2.18,0.0,0.0,0.0,0.0,-5.94,10.68,23/01/2023,#4BD42 - Mitte - 2023-01-20
#701B7,5ed10c9e-c28f-4503-8107-60be72e701b7,Mitte,2023-01-20,23.7,-2.18,0.0,0.0,0.0,0.0,-7.69,13.83,23/01/2023,#701B7 - Mitte - 2023-01-20
#496D3,16472869-3058-4f8f-a8c2-487ed78496d3,Mitte,2023-01-20,24.6,0.0,0.0,0.0,0.0,0.0,-8.78,15.82,23/01/2023,#496D3 - Mitte - 2023-01-20
#FF3CA,a5758c20-8f32-41db-aa2e-6918de6ff3ca,Mitte,2023-01-20,11.4,-2.18,0.0,0.0,0.0,0.0,-3.3,5.92,23/01/2023,#FF3CA - Mitte - 2023-01-20
#8E177,2eda5cbf-9bce-4df8-bc03-c7f40bc8e177,Mitte,2023-01-20,34.2,-2.18,0.0,0.0,0.0,0.0,-11.44,20.58,23/01/2023,#8E177 - Mitte - 2023-01-20
#D75D9,8411bed0-8306-428d-acc6-1937767d75d9,Mitte,2023-01-20,19.6,0.0,0.0,0.0,0.0,0.0,-7.0,12.6,23/01/2023,#D75D9 - Mitte - 2023-01-20
#B5A06,3e2929a4-a197-477f-b531-6081627b5a06,Mitte,2023-01-20,12.0,0.0,0.0,0.0,0.0,0.0,-4.28,7.72,23/01/2023,#B5A06 - Mitte - 2023-01-20
#16610,6ee36dee-3f7e-484a-b57f-f4fab3c16610,Mitte,2023-01-21,28.8,-4.36,0.0,0.0,0.0,0.0,-8.72,15.72,23/01/2023,#16610 - Mitte - 2023-01-21
#1077E,ae4003f4-43f2-48b3-81e5-cdc23051077e,Mitte,2023-01-21,35.4,-2.18,0.0,0.0,0.0,0.0,-11.86,21.36,23/01/2023,#1077E - Mitte - 2023-01-21
#4474D,c6b483d4-6927-48d6-b59a-9d57e294474d,Mitte,2023-01-21,27.2,0.0,0.0,0.0,0.0,0.0,-9.71,17.49,23/01/2023,#4474D - Mitte - 2023-01-21
#207C3,cdda1168-9bd7-4c94-bb0b-265d06d207c3,Mitte,2023-01-21,14.4,-2.18,0.0,0.0,0.0,0.0,-4.37,7.85,23/01/2023,#207C3 - Mitte - 2023-01-21
#8063B,c50ac67d-e1f6-440d-9073-19b6e7d8063b,Mitte,2023-01-21,13.7,0.0,0.0,0.0,0.0,0.0,-4.89,8.81,23/01/2023,#8063B - Mitte - 2023-01-21
#900E9,a42bfe4d-cbe7-4d51-a0f0-712e4e1900e9,Mitte,2023-01-21,45.0,-6.54,0.0,0.0,0.0,0.0,-13.73,24.73,23/01/2023,#900E9 - Mitte - 2023-01-21
#8978E,3ef68820-9c6b-4a4e-aa71-65195418978e,Mitte,2023-01-21,27.6,-4.36,0.0,0.0,0.0,0.0,-8.29,14.95,23/01/2023,#8978E - Mitte - 2023-01-21
#BD2C2,d761b09a-6dc3-4175-84ee-c09333ebd2c2,Mitte,2023-01-21,18.7,-2.18,0.0,0.0,0.0,0.0,-5.9,10.62,23/01/2023,#BD2C2 - Mitte - 2023-01-21
#5C687,f9462dd6-253b-4c11-942c-744d9be5c687,Mitte,2023-01-22,12.8,0.0,0.0,0.0,0.0,0.0,-4.57,8.23,23/01/2023,#5C687 - Mitte - 2023-01-22
#31D1C,b34963e4-b309-4d5b-9a25-32dd51031d1c,Mitte,2023-01-22,22.1,0.0,0.0,0.0,0.0,0.0,-7.89,14.21,23/01/2023,#31D1C - Mitte - 2023-01-22
#F3B0A,107c0480-a9cd-43b4-9b70-4562fabf3b0a,Mitte,2023-01-22,15.8,-2.18,0.0,0.0,0.0,0.0,-4.87,8.75,23/01/2023,#F3B0A - Mitte - 2023-01-22
#AB29B,c03bc4a2-f40f-440d-bd46-4e91c1aab29b,Mitte,2023-01-22,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,23/01/2023,#AB29B - Mitte - 2023-01-22
#42CE0,adb20724-64a5-420f-807a-6f8a05b42ce0,Mitte,2023-01-22,16.3,0.0,0.0,0.0,0.0,0.0,-5.82,10.48,23/01/2023,#42CE0 - Mitte - 2023-01-22
#BA3A0,cae07cce-8fa6-4329-8d72-fd50439ba3a0,Mitte,2023-01-22,26.3,-2.88,0.0,0.0,0.0,0.0,-8.37,15.05,23/01/2023,#BA3A0 - Mitte - 2023-01-22
#60250,dad51e08-fb8c-4c76-a4f3-ab584ab60250,Mitte,2023-01-22,16.8,-2.88,0.0,0.0,0.0,0.0,-4.97,8.95,23/01/2023,#60250 - Mitte - 2023-01-22
#D4CF9,48d52eec-5c39-487b-aba5-30ddb05d4cf9,Mitte,2023-01-22,28.4,-2.18,0.0,0.0,0.0,0.0,-9.37,16.85,23/01/2023,#D4CF9 - Mitte - 2023-01-22
#8E5F6,ed2d7013-25b8-492f-9432-50b59dc8e5f6,Mitte,2023-01-22,33.0,-2.18,0.0,0.0,0.0,0.0,-11.01,19.81,23/01/2023,#8E5F6 - Mitte - 2023-01-22
#896D7,9dda0dfe-95ac-4254-8e91-ca5877d896d7,Mitte,2023-01-22,16.7,0.0,0.0,0.0,0.0,0.0,-5.96,10.74,23/01/2023,#896D7 - Mitte - 2023-01-22
#AF3C4,88ec78ec-3482-464c-bdd2-6e12ec1af3c4,Mitte,2023-01-22,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,23/01/2023,#AF3C4 - Mitte - 2023-01-22
#38AD1,12a6cb78-124f-4ac6-9e93-1aec6bc38ad1,Mitte,2023-01-22,16.3,-0.7,0.0,0.0,0.0,0.0,-5.57,10.03,23/01/2023,#38AD1 - Mitte - 2023-01-22
#93A69,a5260c62-183f-4ef6-ac97-9be67a193a69,Mitte,2023-01-22,15.4,-0.7,0.0,0.0,0.0,0.0,-5.25,9.45,23/01/2023,#93A69 - Mitte - 2023-01-22
#E993A,54eb6c36-f78a-4a0b-a106-4a41426e993a,Mitte,2023-01-22,19.3,-2.18,0.0,0.0,0.0,0.0,-6.12,11.0,23/01/2023,#E993A - Mitte - 2023-01-22
#8A36F,4bceb631-2338-4dc9-8049-05492938a36f,Mitte,2023-01-22,21.2,-2.18,0.0,0.0,0.0,0.0,-6.79,12.23,23/01/2023,#8A36F - Mitte - 2023-01-22
#F73BB,0d4510b6-d8cd-45a6-8a83-55baefef73bb,Mitte,2023-01-22,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,23/01/2023,#F73BB - Mitte - 2023-01-22
#AB3FF,6fe9d038-0a97-4bd1-ae29-73ba3e2ab3ff,Mitte,2023-01-22,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,23/01/2023,#AB3FF - Mitte - 2023-01-22
#94B2C,f3991df1-6323-4a68-8212-e483d0794b2c,Mitte,2023-01-22,103.6,-12.3,0.0,0.0,0.0,0.0,-32.59,58.71,23/01/2023,#94B2C - Mitte - 2023-01-22
#FFA5F,01b54e3e-43f5-47e1-a628-a433f0dffa5f,Mitte,2023-01-22,36.5,-3.58,0.0,0.0,0.0,0.0,-11.76,21.16,23/01/2023,#FFA5F - Mitte - 2023-01-22
#6657E,40e8717f-23fe-4b5b-ab7f-bcf65816657e,Mitte,2023-01-22,39.4,-4.36,0.0,0.0,0.0,0.0,-12.51,22.53,23/01/2023,#6657E - Mitte - 2023-01-22
#D196D,ac5daabb-cb11-4c1d-b409-f22060dd196d,Mitte,2023-01-22,19.3,-2.88,0.0,0.0,0.0,0.0,-5.87,10.55,23/01/2023,#D196D - Mitte - 2023-01-22
#8EE34,30b09f4a-e294-4f10-becb-85b528d8ee34,Mitte,2023-01-23,24.4,-2.88,0.0,0.0,0.0,0.0,-7.69,13.83,30/01/2023,#8EE34 - Mitte - 2023-01-23
#F14B3,94b171b3-6691-44f9-bc0c-98b7ec7f14b3,Mitte,2023-01-23,15.9,-6.4,0.0,0.0,0.0,0.0,-3.39,6.11,30/01/2023,#F14B3 - Mitte - 2023-01-23
#C9E6D,52624b08-f0f9-48f0-b7b5-e4c5a48c9e6d,Mitte,2023-01-23,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,30/01/2023,#C9E6D - Mitte - 2023-01-23
#EB1B3,628f91d1-928f-4b8e-a4c9-6211b03eb1b3,Mitte,2023-01-23,10.9,-2.18,0.0,0.0,0.0,0.0,-3.12,5.6,30/01/2023,#EB1B3 - Mitte - 2023-01-23
#64228,513c7a67-7fb0-4451-b31e-be14e0f64228,Mitte,2023-01-23,19.3,-2.88,0.0,0.0,0.0,0.0,-5.87,10.55,30/01/2023,#64228 - Mitte - 2023-01-23
#8BAC2,1dd67aa4-0617-4ad6-9210-383e7b78bac2,Mitte,2023-01-23,46.5,-5.06,0.0,0.0,0.0,0.0,-14.79,26.65,30/01/2023,#8BAC2 - Mitte - 2023-01-23
#F72F6,a582122f-d3c2-4ba0-93c8-56eb85af72f6,Mitte,2023-01-23,25.8,-2.88,0.0,0.0,0.0,0.0,-8.19,14.73,30/01/2023,#F72F6 - Mitte - 2023-01-23
#69127,872aeceb-7352-4e25-8975-88160c669127,Mitte,2023-01-23,23.7,0.0,0.0,0.0,0.0,0.0,-8.46,15.24,30/01/2023,#69127 - Mitte - 2023-01-23
#A9965,108a5325-028c-4c19-acdb-b30fe5fa9965,Mitte,2023-01-23,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,30/01/2023,#A9965 - Mitte - 2023-01-23
#6EEC3,76f48a6e-45f5-4432-abcf-a8aaa1f6eec3,Mitte,2023-01-24,21.2,-0.7,0.0,0.0,0.0,0.0,-7.32,13.18,30/01/2023,#6EEC3 - Mitte - 2023-01-24
#CF327,9519479e-f436-4cb4-907f-35c2ab2cf327,Mitte,2023-01-24,16.3,-2.88,0.0,0.0,0.0,0.0,-4.8,8.62,30/01/2023,#CF327 - Mitte - 2023-01-24
#344A5,04a63e66-0ae6-4ae0-89c3-0f2e67a344a5,Mitte,2023-01-24,14.4,-0.7,0.0,0.0,0.0,0.0,-4.89,8.81,30/01/2023,#344A5 - Mitte - 2023-01-24
#11944,4737c657-cbb9-4ffa-bd41-5c345b511944,Mitte,2023-01-24,21.3,-0.7,0.0,0.0,0.0,0.0,-7.35,13.25,30/01/2023,#11944 - Mitte - 2023-01-24
#77BD6,801b1aa7-b3a0-4a85-9729-be9265d77bd6,Mitte,2023-01-24,17.3,-0.7,0.0,0.0,0.0,0.0,-5.93,10.67,30/01/2023,#77BD6 - Mitte - 2023-01-24
#04ABB,803d8fef-8b48-4ef6-816a-ef15e7004abb,Mitte,2023-01-24,12.8,0.0,0.0,0.0,0.0,0.0,-4.57,8.23,30/01/2023,#04ABB - Mitte - 2023-01-24
#A7E43,77570f2e-f521-4c49-b1aa-05e9f42a7e43,Mitte,2023-01-25,25.6,-2.18,0.0,0.0,0.0,0.0,-8.37,15.05,30/01/2023,#A7E43 - Mitte - 2023-01-25
#E0B29,e7861054-8f59-40d5-8301-a5d7624e0b29,Mitte,2023-01-25,14.8,-2.18,0.0,0.0,0.0,0.0,-4.51,8.11,30/01/2023,#E0B29 - Mitte - 2023-01-25
#66BC8,d24ebfd8-8e92-477c-bddf-34cfd0666bc8,Mitte,2023-01-25,21.6,0.0,0.0,0.0,0.0,0.0,-7.71,13.89,30/01/2023,#66BC8 - Mitte - 2023-01-25
#D7319,c12e75b6-fb26-442a-b85b-6fee79fd7319,Mitte,2023-01-25,25.3,-5.06,0.0,0.0,0.0,0.0,-7.22,13.02,30/01/2023,#D7319 - Mitte - 2023-01-25
#F2CE7,cfd148a4-cb42-4d8e-afe2-53ec833f2ce7,Mitte,2023-01-25,23.5,-2.88,0.0,0.0,0.0,0.0,-7.37,13.25,30/01/2023,#F2CE7 - Mitte - 2023-01-25
#8EA4A,37dada21-9f64-4258-bf5b-5b409968ea4a,Mitte,2023-01-25,16.3,-0.7,0.0,0.0,0.0,0.0,-5.57,10.03,30/01/2023,#8EA4A - Mitte - 2023-01-25
#A9BA8,c1257549-71bb-421d-8837-a1e0663a9ba8,Mitte,2023-01-25,19.8,-2.88,0.0,0.0,0.0,0.0,-6.05,10.87,30/01/2023,#A9BA8 - Mitte - 2023-01-25
#4B7A7,d0e1626e-3ef2-4633-a8ac-8fce1e24b7a7,Mitte,2023-01-25,26.6,0.0,0.0,0.0,0.0,0.0,-9.5,17.1,30/01/2023,#4B7A7 - Mitte - 2023-01-25
#70D3A,fd7adab8-0c4b-4a55-aa3c-ff66ce070d3a,Mitte,2023-01-25,30.0,-2.18,0.0,0.0,0.0,0.0,-9.94,17.88,30/01/2023,#70D3A - Mitte - 2023-01-25
#AFBFD,6fcd2598-a5fe-4ac8-93b9-5ab07e8afbfd,Mitte,2023-01-25,26.3,-7.88,0.0,0.0,0.0,0.0,-6.58,11.84,30/01/2023,#AFBFD - Mitte - 2023-01-25
#FA449,9d51c03b-4264-4b1c-958e-f52f3bbfa449,Mitte,2023-01-26,11.4,-0.7,0.0,0.0,0.0,0.0,-3.82,6.88,30/01/2023,#FA449 - Mitte - 2023-01-26
#47CAB,1c01aaee-d5bb-48d4-9d01-458a0a547cab,Mitte,2023-01-26,21.2,-0.7,0.0,0.0,0.0,0.0,-7.32,13.18,30/01/2023,#47CAB - Mitte - 2023-01-26
#B1645,67b4b229-7fa8-4cee-bcf4-a00f1d3b1645,Mitte,2023-01-26,29.1,-2.88,0.0,0.0,0.0,0.0,-9.37,16.85,30/01/2023,#B1645 - Mitte - 2023-01-26
#8EBE2,9d1f1e4a-89b0-4314-8e08-79d1c9b8ebe2,Mitte,2023-01-26,27.2,-2.88,0.0,0.0,0.0,0.0,-8.69,15.63,30/01/2023,#8EBE2 - Mitte - 2023-01-26
#3DB95,addf1435-00cd-4a39-9cf0-dab97ff3db95,Mitte,2023-01-26,20.2,-2.88,0.0,0.0,0.0,0.0,-6.19,11.13,30/01/2023,#3DB95 - Mitte - 2023-01-26
#CD89E,1c1494ad-38fd-453a-96c8-f854495cd89e,Mitte,2023-01-26,46.5,-2.18,0.0,0.0,0.0,0.0,-15.83,28.49,30/01/2023,#CD89E - Mitte - 2023-01-26
#1ACC5,b00c7560-ac73-4fcd-bbcb-cee253b1acc5,Mitte,2023-01-26,10.7,0.0,0.0,0.0,0.0,0.0,-3.82,6.88,30/01/2023,#1ACC5 - Mitte - 2023-01-26
#316EC,618120a9-5114-43b1-b846-a25d8ff316ec,Mitte,2023-01-26,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,30/01/2023,#316EC - Mitte - 2023-01-26
#8A740,6ac5554d-9119-40d7-81a5-fd97db18a740,Mitte,2023-01-26,21.3,-2.88,0.0,0.0,0.0,0.0,-6.58,11.84,30/01/2023,#8A740 - Mitte - 2023-01-26
#5F27F,2ed125e8-02f4-4baf-bb2b-a984ab25f27f,Mitte,2023-01-26,23.3,-2.88,0.0,0.0,0.0,0.0,-7.29,13.13,30/01/2023,#5F27F - Mitte - 2023-01-26
#0A111,5dce8299-ce5e-4705-b574-de4031d0a111,Mitte,2023-01-27,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,30/01/2023,#0A111 - Mitte - 2023-01-27
#2AF11,4d9196e0-05ad-464b-82c2-e85a4e52af11,Mitte,2023-01-27,20.3,-0.7,0.0,0.0,0.0,0.0,-7.0,12.6,30/01/2023,#2AF11 - Mitte - 2023-01-27
#9C7B4,aa12a6a4-8608-4d4c-86a6-7b1d29e9c7b4,Mitte,2023-01-27,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,30/01/2023,#9C7B4 - Mitte - 2023-01-27
#FC2DB,bb43ee1a-3fc1-4a05-a789-bceeafafc2db,Mitte,2023-01-27,14.4,-0.7,0.0,0.0,0.0,0.0,-4.89,8.81,30/01/2023,#FC2DB - Mitte - 2023-01-27
#EDAD5,a8a483c4-cc5c-4dca-91d5-a4b2283edad5,Mitte,2023-01-27,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,30/01/2023,#EDAD5 - Mitte - 2023-01-27
#C5CF5,c6037881-a88b-45fe-9ab9-cf3d88ec5cf5,Mitte,2023-01-27,21.8,-0.7,0.0,0.0,0.0,0.0,-7.53,13.57,30/01/2023,#C5CF5 - Mitte - 2023-01-27
#C28A6,091756d6-d155-4d4f-a4f3-e0b57c8c28a6,Mitte,2023-01-27,25.4,0.0,0.0,0.0,0.0,0.0,-9.07,16.33,30/01/2023,#C28A6 - Mitte - 2023-01-27
#01058,83720de5-ef04-46bf-994c-f66070801058,Mitte,2023-01-27,14.4,-2.88,0.0,0.0,0.0,0.0,-4.12,7.4,30/01/2023,#01058 - Mitte - 2023-01-27
#5135F,48432a23-a657-4fe3-85af-eeb8e475135f,Mitte,2023-01-28,22.5,0.0,0.0,0.0,0.0,0.0,-8.03,14.47,30/01/2023,#5135F - Mitte - 2023-01-28
#1C4D5,f7775198-d89c-4aac-9d71-2ea10231c4d5,Mitte,2023-01-28,37.4,-2.88,0.0,0.0,0.0,0.0,-12.33,22.19,30/01/2023,#1C4D5 - Mitte - 2023-01-28
#00D86,4842a3a9-e6c8-4625-8f5d-afd667700d86,Mitte,2023-01-28,15.7,-2.18,0.0,0.0,0.0,0.0,-4.83,8.69,30/01/2023,#00D86 - Mitte - 2023-01-28
#DF66B,b5723bf1-f358-4bf0-a7de-b9037eadf66b,Mitte,2023-01-28,18.2,-2.18,0.0,0.0,0.0,0.0,-5.72,10.3,30/01/2023,#DF66B - Mitte - 2023-01-28
#13D6E,2a915d7c-4afc-458e-9191-c29180213d6e,Mitte,2023-01-28,21.2,-2.88,0.0,0.0,0.0,0.0,-6.55,11.77,30/01/2023,#13D6E - Mitte - 2023-01-28
